GOVT. PS. PATELPARA TOYAR,,GARDA,22152405103,,
GOVT. PS. SIRHAPARA TOYAR,,GARDA,22152405104,,
GOVT. UPS. JADIGUDA TOYAR,,GARDA,22152405106,,
GOVT. PS. DONGARIGUDA SATASPUR,,DONGRIGUDA SATASPUR,22152405201,,
GOVT. PS. SILAKJHODI,,DONGRIGUDA SATASPUR,22152405202,,
GOVT. PS. SAYBIPARA SILAKJHODI,,DONGRIGUDA SATASPUR,22152405203,,
GOVT. P.S. TUREMORKA,,TUREMORKA,22152405301,,
GOVT. P.S. ERMUR,,ERMUR,22152405401,,
GOVT.P.S. PUDAMIPARA,,ERMUR,22152405402,,
GOVT. P.S. DHUWAPARA ERMUR,,ERMUR,22152405403,,
GOVT. UPS. DHURWAPARA ERMUR TARAGAON,,ERMUR,22152405404,,
GOVT. UPS. PEDAPARA BELAR,,BELAR,22152405501,,
GOVT. PS. BADEPARODA,,BELAR,22152405502,,
GOVT. PS. MANJHIPARA BADEPARODA,,BELAR,22152405503,,
GOVT. UPS. BADEPARODA,,BELAR,22152405504,,
GOVT. PS. CHALKIPARA SURGUDA,,SURGUDA,22152405601,,
GOVT. PS.  MANDAR,,MANDAR,22152405701,,
GOVT. PS. KOTWARPARA MANDAR,,MANDAR,22152405702,,
GOVT.UPS. NEGANAR,,MANDAR,22152405703,,
GOVT. UPS. BADEGUMIYAPAL,,MANDAR,22152405704,,
GOVT. UPS. KOTWARPARA MANDAR,,MANDAR,22152405705,,
GOVT. PS. TARAGAON,,MANDAR,22152405801,,
GOVT. UPS. TARAGAON,,MANDAR,22152405802,,
GOVT. PS. LUKAMPARA TARAGAON,,MANDAR,22152405803,,
GOVT. P.S. BANDAKOTE TARAGAON,,MANDAR,22152405804,,
GOVT. PS. SOLAPARA TARAGAON,,MANDAR,22152405805,,
GOVT. PS. BHOSAPARA NEGANAR,,MANDAR,22152405806,,
GOVT.PS KOLIYAPARA TUREMORKA,,MANDAR,22152405807,,
GOVT. PS.PADAMPARA TARAGAON,,MANDAR,22152405808,,
GOVT.PS. EIRWAR TARAGAON,,MANDAR,22152405809,,
GOVT.PS. MASOPARA CHINDBAHAR,,MANDAR,22152405810,,
GOVT.PS GIRLS ASHRAM CHINDBAHAR,,MANDAR,22152405811,,
GOVT.UPS LITIPARA CHINBAHAR,,MANDAR,22152405812,,
GOVT.PS. AITUPARA  BADEGUMIYAPAL,,MANDAR,22152405813,,
GOVT.PS. CHIKHALAPARA MANDAR,,MANDAR,22152405814,,
GOVT.PS. TANGARUPARA BADEGUMIYAPAL,,MANDAR,22152405815,,
GOVT.UPS. EIRVAR,,MANDAR,22152405816,,
GOVT. PS. BAHARGUDA KAKNAR,,KAKNAR,22152405901,,
GOVT. PS. KOSAMGUDA KAKNAR,,KAKNAR,22152405902,,
GOVT. PS. ASHRAMSHALA KAKNAR,,KAKNAR,22152405903,,
GOVT. UPS. KAKNAR,,KAKNAR,22152405904,,
GOVT. P.S. JANPAD DHARAUR,,PARAPUR,22152406001,,
GOVT PS CHICHODHI PARA PARAPUR,,PARAPUR,22152406005,,
GOVT. U.P.S. BANDAPARA PARAPUR,,PARAPUR,22152406006,,
GOVT. UPS. BANDHAM PARA  PARAPUR,,PARAPUR,22152406007,,
GOVT. UPS. PARAPUR,,PARAPUR,22152406008,,
GOVT. HIGH SCHOOL DHARAUR,,PARAPUR,22152406009,,
GOVT.PS.ASHRAM SHALA PARAPUR,,PARAPUR,22152406010,,
GOVT. HIGH SCHOOL DHARAUR,,PARAPUR,22152406011,,
GOVT. PS. BINTA,,BINTA,22152406101,,
GOVT. PS. RAOOTPARA BINTA,,BINTA,22152406102,,
GOVT. UPS. BINTA,,BINTA,22152406104,,
GOVT. UPS. KORALI,,BINTA,22152406106,,
GOVT. UPS. KAREKOTE,,BINTA,22152406107,,
GOVT.HIGHER SECONDRY SCHOOL BINTA,,BINTA,22152406108,,
GOVT. PS. TONGSIGUDA,,TOGASIGUDA,22152406201,,
GOVT. PS. BELAR,,BELAR,22152406301,,
GOVT. PS. PEDAPARA BELAR,,BELAR,22152406302,,
GOVT. UPS. BELAR,,BELAR,22152406303,,
GOVT. PS. THOTAPARA,,BELAR,22152406304,,
GOVT. PS. MUYAPARA BELAR,,BELAR,22152406305,,
GOVT. PS.  KOKADIGUDA,,GADHIYA,22152406401,,
GOVT. PS. MARIGUDA,,GADHIYA,22152406402,,
GOVT PS KALA PARA PARAPUR,,GULAPARA,22152406501,,
GOVT. PS.GARDA,,GARDA,22152406701,,
GOVT. PS. BALAK ASHRAM SHALA  GARDA,,GARDA,22152406703,,
GOVT. PS.  DONGARIGUDA,,GARDA,22152406704,,
GOVT.PS.KANAPARA GARDA,,GARDA,22152406705,,
GOVT. P.S. GIRLS ASHRAM SHALA MARIKODER,,MARIKODER,22152406802,,
GOVT. PS.  TAKRAGUDA,,TAKARAGUDA,22152406901,,
GOVT. PS.  RAIGONDI,,RAYGONDI,22152407001,,
GOVT. UPS RAIGONDI,,RAYGONDI,22152407002,,
GOVT. PS. DANDABADI SADRA,,SADARA,22152407101,,
GOVT.PS. PUJARI PARA SADRA,,SADARA,22152407102,,
GOVT.UPS. DANDA BADI SADRA,,SADARA,22152407103,,
GOVT. PS. SADRA,,SADARA,22152407104,,
GOVT. PS.KUMHARPARA SADARA,,SADARA,22152407105,,
GOVT. PS. PUJARIPARA  CHOTEGUMIYAPAL,,CHOTE GUMIYAPAL,22152407201,,
GOVT. PS. CHOTEGUMIYAPAL,,CHOTE GUMIYAPAL,22152407202,,
GOVT. PS.MICHNAR,,MICHNAR,22152407401,,
GOVT. PS. PADARPARA,,MICHNAR,22152407402,,
GOVT. PS. MARIGUDA  MICHNAR,,MICHNAR,22152407404,,
GOVT. UPS. MICHNAR,,MICHNAR,22152407405,,
GOVT. PS. BALAK ASHRAM SHALA MICHANAR,,MICHNAR,22152407406,,
GOVT. PS. GANVARCHAPAR  MICHNAR,,MICHNAR,22152407407,,
GOVT. UPS. BONJAPARA MICHNAR,,MICHNAR,22152407408,,
GOVT. UPS. GARDA,,GARDA,22152407601,,
GOVT. UPS.  KOTWAR PARA  SURGUDA,,GARDA,22152407603,,
GOVT. PS. LAMDAGUDA,,LAMDAGUDA,22152407701,,
GOVT. PS. HARARAKODER,,HARAIKODER,22152407901,,
GOVT. UPS. HARAKODER,,HARAIKODER,22152407902,,
GOVT. HS HARAKODER,,HARAIKODER,22152407903,,
GOVT. KANIST PS. TARAIRET CHANDELA,,CHANDELA,22152408001,,
GOVT. PS. BALAK AASHRAM CHANDELA,,CHANDELA,22152408003,,
GOVT. PS. RAWATPARA CHANDELA,,CHANDELA,22152408004,,
GOVT. PS. NGJ. KHASPARA CHANDELA,,CHANDELA,22152408005,,
GOVT .PS. BODENAR,,BODENAR,22152408101,,
GOVT. UPS. BODENAR,,BODENAR,22152408102,,
GOVT. PS. ASHRAM SHALA  BODALI,,BODALI,22152408201,,
GOVT. UPS.  BODALI,,BODALI,22152408202,,
GOVT. PS. ASHRAM SHALA BADEGUMIYAPAL,,BADEGUMIYAPAL,22152408301,,
GOVT. PS. ADWAL,,ADWAL,22152408401,,
GOVT .PS.BARCHHEPAL,,BARCHEPAL,22152408501,,
GOVT. PS. PUJARIPARA TOYAR,,BARCHEPAL,22152408502,,
GOVT.UPS. BARCHHEPAL,,BARCHEPAL,22152408504,,
GOVT. PS. TULSIPARA  ANJAR,,ANJAR,22152408601,,
GOVT. P.S. CHINDBAHAR,,CHINDBAHAR,22152408701,,
GOVT. PS. MITOOPARA ERMUR,,CHINDBAHAR,22152408702,,
GOVT. PS. BONJAPARA MICHNAR,,BONJAPARA MICHNAR,22152408801,,
GOVT. PS.  TETAM,,TETAM,22152408901,,
GOVT. UPS TETAM,,TETAM,22152408902,,
GOVT. ASHRAM SHALA KARKAGUDA,,KARKAGUDA,22152409002,,
GOVT. P.S. KOTHIYAGUDA,,KOTHIYAGUDA,22152409101,,
GOVT. UPS. KOTHIYAGUDA,,KOTHIYAGUDA,22152409102,,
GOVT. PS. NGJ. BAGHPARA,,KOTHIYAGUDA,22152409103,,
GOVT. PS. HAJARIPARA KOTHIYAGUDA,,KOTHIYAGUDA,22152409104,,
GOVT. PS. . MALGUJARPARA,,KOTHIYAGUDA,22152409105,,
GOVT. PS. SAMUPARA BELAR,,KOTHIYAGUDA,22152409107,,
GOVT.HIGHER SECONDARY SCHOOL KOTHIYAGUDA,,KOTHIYAGUDA,22152409108,,
GOVT. BOYS UPS LOHANDIGUDA . H.SECONDARY,,USARIBEDA,22152409201,,
GOVT UPS GIRLS ASHRAM  ALNAR,,USARIBEDA,22152409202,,
GOVT. P.S. GULAPARA PARAPUR,,PARAPUR,22152409301,,
GOVT. PS. PARAPUR,,PARAPUR,22152409302,,
GOVT PS UPARMUDA PARAPUR,,PARAPUR,22152409303,,
GOVT. P.S. BANDAPARA,,PARAPUR,22152409304,,
GOVT.PS. JATAPARA BADEDHARAUR,,PARAPUR,22152409305,,
GOVT .PS. SALEPAL,,NEGIRAS,22152409401,,
GOVT. PS  HITAMETA,,NEGIRAS,22152409402,,
GOVT. U.P.S. NEGIRAS,,NEGIRAS,22152409403,,
GOVT. PS . ALNAR,,ALNAR,22152409501,,
GOVT. PS. RICHAPARA ALNAR,,ALNAR,22152409502,,
GOVT. PS. PUJARI PARA  ALNAR,,ALNAR,22152409503,,
GOVT P.S.PADAMI PARA ALNAR,,ALNAR,22152409504,,
GOVT. UPS  ALNAR,,ALNAR,22152409505,,
GOVT. PS. DHURWAPARA  ALNAR,,ALNAR,22152409506,,
GOVT. PS. KOSAPARA  ALNAR,,ALNAR,22152409508,,
GOVT. PS. TANGRA PARA MICHNAR,,ALNAR,22152409510,,
GOVT.PS. KUMHARPARA MICHANAR,,ALNAR,22152409511,,
GOVT.PS.KUMAPARA ANJAR,,ALNAR,22152409512,,
GOVT. PS. PAIKPARA  ANJAR,,ALNAR,22152409513,,
GOVT.PS.USHAPARA  ANJAR,,ALNAR,22152409514,,
GOVT. HIGHER SECONDARY SCHOOL ALNAR,,ALNAR,22152409515,,
GOVT. PS. BADEDHARAUR,,DHARAUR,22152409601,,
GOVT. UPS. BADEDHARAUR,,DHARAUR,22152409602,,
GOVT. UPS. NAVIN DHURAGAON,,DHURAGAON,22152409702,,
GOVT. PS. DENGPARA BELAR,,DENGPARA BALER,22152409801,,
GOVT. PS. GUDAMPARA BELAR,,GUDAMPARA BALER,22152409901,,
GOVT MS SCHOOL TAKRAGUDA,,TAKARAGUDA CHITKAPAR,22152410001,,
GOVT. PS. KUTHAR,,KUTHAR,22152410101,,
GOVT. PS. BANNIPARA KUTHAR,,KUTHAR,22152410102,,
GOVT. UPS. KUTHAR,,KUTHAR,22152410103,,
GOVT. PS. RAUTPARA KUTHAR,,KUTHAR,22152410104,,
GOVT. PS. PATELPARA ANJAR,,PATELPARA  AANJAR,22152410601,,
GOVT. P.S. NEGIRAS,,GADHIYA,22152410801,,
GOVT. MIDDLE SCHOOL GADHIYA,,GADHIYA,22152410802,,
GOVT. HIGH SCHOOL GADHIYA,,GADHIYA,22152410803,,
GOVT. PS. NAVIN DHURAGAON,,MICHNAR,22152411001,,
GOVT. PS. DHURAGAON,,MICHNAR,22152411002,,
GOVT. PS. GUMTUMDI,,MICHNAR,22152411003,,
GOVT.PS GANGOPARA EIWAR,,PARAPUR  PATELPARA,22152411201,,
GOVT. PS. ASHRAM SHALA PICHIKODER,,PICHCHIKODER,22152411301,,
GOVT.UPS. PARIYAGUDA,,BANDAPARA,22152411401,,
GOVT. PS. RAWATPARA KUMHALI,,RAWATPARA KUMHLE,22152411501,,
GOVT. GIRLS PS. LOHANDIGUDA,,ANJAR,22152411602,,
GOVT. PS. KODEBEDA,,ANJAR,22152411603,,
GOVT. PS. GIRLS ASHRAM SHALA  LOHANDIGUDA,,ANJAR,22152411604,,
GOVT. PS. BAKADIPARA  ANJAR,,ANJAR,22152411605,,
GOVT. P.S. BANDHAMPARA PARAPUR,,PARAPUR,22152411701,,
GOVT PS BAGMARAPARA PARAPUR,,PARAPUR,22152411702,,
GOVT. P.S. GHASIYAPARA,,PARAPUR,22152411703,,
GOVT. P.S. PUJARIPARA,,PARAPUR,22152411704,,
GOVT. P.S. ASHRAM SHALA BAGHANPAL,,BAGHANPAL,22152411801,,
GOVT. PS. SUKDA PARA BADEGUMIYAPAL,,BADEGUMIYAPAL,22152412001,,
GOVT. HIGH SCHOOL KUMHALI,,KUMHALI,22152412101,,
GOVT. HIGH SCHOOL KUMHALI,,KUMHALI,22152412102,,
GOVT. UPS. GANVARCHAPAR MICHNAR,,CHINDBAHAR,22152412201,,
GOVT. UPS. PUJARIPARA TOYAR,,CHINDBAHAR,22152412202,,
GOVT. P.S. DULGAPARA CHINDBAHAR,,CHINDBAHAR,22152412203,,
GOVT. UPS. CHHINDBAHAR,,CHINDBAHAR,22152412204,,
GOVT. PS. FAGANU PARA CHINDBHAR,,CHINDBAHAR,22152412205,,
GOVT. P.S. LITIPARA CHINDBAHAR,,CHINDBAHAR,22152412206,,
GOVT. PS. ASHRAM SHALA SURGUDA,,SURGUDA,22152412301,,
GOVT. PS. SARPANCH PARA HRRAKODER,,SURGUDA,22152412302,,
GOVT PS AS. BHEJA,,PURJARI PARA BHEJA,22152412401,,
GOVT. P.S. BAGHANPAL,,BAGHANPAL,22152412601,,
GOVT. P.S. MANJHIPARA BAGHANPAL,,BAGHANPAL,22152412701,,
GOVT. U.P.S. BAGHANPAL,,BAGHANPAL,22152412702,,
GOVT. P.S. CHAITUPARA MARDUM,,MARDUM,22152412801,,
GOVT. PS. JADIGUDA TOYAR,,JADIGUDA TOYTR,22152412901,,
GOVT. PS. PAYKA PARA  ANJAR,,PAYKAPARA  ANJER,22152413001,,
GOVT PS. BHARMANPARA KUMHLI,,BRHMANPARA KUMHLI,22152413201,,
GOVT. P.S. DENGAPARA PARAPUR,,DENGPARA PARAPUR,22152413301,,
GOVT. PS.JHITKAPARA,,JHITKAPARA,22152413501,,
GOVT. UPS. JHITKA PARA,,JHITKAPARA,22152413502,,
GOVT. U.P.S. MARENGA,,MARIKODER,22152413601,,
GOVT. P.S. MARIPARA MARIKODER,,MARIKODER,22152413602,,
GOVT. P.S. HUNGAPARA MARDUM,,MARDUM,22152413901,,
GOVT. UPS. PODAMIPARA ERMUR,,ERMUR,22152414001,,
GOVT.UPS KHASPARA ERMUR,,ERMUR,22152414002,,
GOVT.UPS. CHANDELA,,CHANDELA,22152414301,,
GOVT. PS.  MALEWAHI,,MALEWAHI,22152414401,,
GOVT. UPS MALEWAHI,,MALEWAHI,22152414402,,
GOVT. PS. PATELPARA KODENAR,,KODENAR,22152414501,,
GOVT. UPS.  KODENAR,,KODENAR,22152414502,,
GOVT. PS.  GADHIYA,,DENGPARA GADIYA,22152414701,,
GOVT. PS. KOTWARPARA SURGUDA,,SURGUDA BODENAR,22152415001,,
GOVT. PS. INDIRABHATHI,,INDIRABHATI,22152415101,,
GOVT. PS. BHADUPARA,,SURGUDA,22152415202,,
GOVT. PS. GHUMARMUND,,GHUMARMUND,22152415301,,
GOVT. UPS. DURKIGUDA CHHINDGAON,,CHHINDGAON,22152419201,,
GOVT. PS. BODAPARA  GARDA,,GARDA,22152419401,,
GOVT.PS DHANAJI PARA HARAKODER,,DHARMABEDA,22152422901,,
GOVT. PS. DHARMABEDA,,DHARMABEDA,22152422903,,
GOVT. UPS. DHARMABEDA,,DHARMABEDA,22152422904,,
GOVT. UPS. EARPUND,,DHARMABEDA,22152422905,,
GOVT. PS. ASHRAM SHALA MAHIMA,,HITAMETA,22152423001,,
GOVT. KANYA PRIMARY SCHOOL BAKAWAND,,BAKAWAND,22152900101,,
GOVT. UPS BELGUDA,,BAKAWAND,22152900102,,
GOVT.UPS BAKAWAND,,BAKAWAND,22152900103,,
GOVT AJKV PRIMARY SCHOOL BAKAWAND,,BAKAWAND,22152900105,,
GOVT. PS AWASPARA BAKAWAND,,BAKAWAND,22152900108,,
GOVT. KANYA UPS BAKAWAND,,BAKAWAND,22152900109,,
GOVT. KANYA HIGHER SECONDARY SCHOOL BAKAWAND,,BAKAWAND,22152900111,,
GOVT. HIGHER SECONDARY SCHOOL BAKAWAND,,BAKAWAND,22152900112,,
GOVT. PRIMARY SCHOOL AMRIGUDA,,AMDIGUDA,22152900401,,
GOVT. PRIMARY SCHOOL UDIYAPAL,,UDIYAPAL KHASPARA,22152900501,,
GOVT PRIMARY SCHOOL MANJHIPARA UDIYAPAL,,MANJHIPARA ,22152900601,,
GOVT UPS MANJHIPARA UDIYAPAL,,MANJHIPARA ,22152900602,,
GOVT. PRIMARY SCHOOL KODAWAND,,KOUDAWAND,22152900701,,
GOVT PRIMARY SCHOOL BHATRAPARA KOUDAWAND,,KOUDAWAND,22152900703,,
GOVT PS SIVNAGUDA,,SIVNAGUDA,22152900801,,
GOVT. P.S. SIVNAGUDA,,SIVNAGUDA,22152900802,,
GOVT. PRIMARY SCHOOL KOSHMI,,KOSMI,22152900901,,
GOVT. UPS KOSAMI AND HIGH SCHOOL KOSAMI,,KOSMI,22152900903,,
GOVT. AWASPARA KOSHMI,,KOSMI,22152900904,,
GOVT GYANJYOTI BAIDARPARA KOSHMI,,KOSMI,22152900905,,
GOVT.  HIGH SCHOOL KOSAMI,,KOSMI,22152900906,,
GOVT. PRIMARY SCHOOL DABGUDA,,DABGUDA,22152901101,,
GOVT. PRIMARY SCHOOL BHEJRIPADAR,,BHEJRIPADAR,22152901301,,
GOVT. UPS BHEJRIPADAR,,BHEJRIPADAR,22152901302,,
GOVT. PRIMARY SCHOOL BANARAS,,BANARAS,22152901401,,
GOVT. PRIMARY SCHOOL DASHAPAL,,DASAPAL,22152901501,,
GOVT. JANPAD PRIMARY SCHOOL RAJNAGAR,,RAJNAGAR,22152901601,,
GOVT. MS RAJNAGAR AND HIGH SCHOOL RAJNAGAR,,RAJNAGAR,22152901603,,
GOVT.  HIGH SCHOOL RAJNAGAR,,RAJNAGAR,22152901605,,
GOVT. PRIMARY SCHOOL KHAMESARI,,KHAMESARI,22152901701,,
GOVT. P.S. KHAMESARIPARA,,KHAMESARI,22152901702,,
GOVT. PRIMARY SCHOOL TALPARA KINJOLI,,KINJOLI,22152901801,,
GOVT. UPS KINJOLI,,KINJOLI,22152901803,,
GOVT. PRIMARY SCHOOL TALABPARA KINJOLI,,KINJOLI,22152901901,,
GOVT. UPS  PANDANAR,,PANDANAR,22152902001,,
GOVT. PS PANDANAR,,PANDANAR,22152902002,,
GOVT. PRIMARY SCHOOL MOHLAI,,MOHLAI,22152902101,,
GOVT. MS MOHLAI AND HIGH SCHOOL MOHLAI,,MOHLAI,22152902103,,
GOVT. P.S. MOHLAI (KINJOLI),,MOHLAI,22152902104,,
GOVT. UPS MOHLAI - 2 AND HIGH SCHOOL MOHLAI,,MOHLAI,22152902105,,
GOVT.  HIGH SCHOOL MOHLAI,,MOHLAI,22152902106,,
GOVT.  HIGHER SECONDARY  SCHOOL MOHLAI-2,,MOHLAI,22152902107,,
GOVT. PRIMARY SCHOOL RAMPAL,,RAMPAL,22152902201,,
GOVT. MS RAMPAL,,RAMPAL,22152902202,,
GOVT. PRIMARY SCHOOL NEGANAR,,NEGANAR,22152902301,,
GOVT. UPS NEGANAR,,NEGANAR,22152902302,,
GOVT. PRIMARY SCHOOL MONGRAPAL,,MONGRAPAL,22152902401,,
GOVT. MS  MONGRAPAL AND HIGH SCHOOL MONGRAPAL,,MONGRAPAL,22152902402,,
GOVT.  HIGH SCHOOL MONGRAPAL,,MONGRAPAL,22152902403,,
GOVT. PRIMARY SCHOOL JHARUMARGAON,,JHARUMARGAON,22152902601,,
GOVT. PRIMARY SCHOOL MAHARAPARA,,JHARUMARGAON,22152902602,,
GOVT. UPS JHARUMARGAON,,JHARUMARGAON,22152902603,,
GOVT. JANPAD PRIMARY SCHOOL DHODAREPAL,,DODREPAL,22152902901,,
GOVT. UPS DODREPAL,,DODREPAL,22152902902,,
GOVT. HIGHER SECONDARY SCHOOL DHODHAREPAL,,DODREPAL,22152902903,,
GOVT. PRIMARY SCHOOL TINWASHGUDA,,JHARUMARGAON,22152903001,,
GOVT. PRIMARY SCHOOL BADE PARA CHHOTEDEWDA,,CHOTEDEVDA (BADEPARA,22152903101,,
GOVT. JANPAD PRIMARY SCHOOL CHHOTE DEVDA,,CHHOTE DEWDA,22152903201,,
GOVT. UPS CHHOTE DEWDA,,CHHOTE DEWDA,22152903202,,
GOVT. PRIMARY SCHOOL SARGIGUDA,,JAIBEL,22152903302,,
GOVT. NPS PRIMARY SCHOOL SARGIGUDA,,JAIBEL,22152903303,,
GOVT. N.P.S. SARGIGUDA,,JAIBEL,22152903304,,
GOVT. PRIMARY SCHOOL BIJAGUDA,,SARGIPAL,22152903401,,
GOVT. PS BIJAGUDA,,SARGIPAL,22152903402,,
GOVT. PS SARGIPAL,,SARGIPAL,22152903503,,
GOVT. UPS SARGIPAL,,SARGIPAL,22152903504,,
GOVT.UPS.BAKAWAND (KGBV),,SARGIPAL,22152903505,,
GOVT. HIGHER SECONDARY SCHOOL SARGIPAL,,SARGIPAL,22152903506,,
GOVT. PRIMARY SCHOOL KORTA,,KORTA,22152903601,,
GOVT. UPS KORTA,,KORTA,22152903602,,
GOVT. PRIMARY SCHOOL JHITKAGUDA,,JHITKAGUDA,22152903701,,
GOVT. PRIMARY SCHOOL TUNGAPAL,,TUNGAPAL,22152903801,,
GOVT. MS TUNGAPAL,,TUNGAPAL,22152903802,,
GOVT. AKTAGUDA KOSMI,,TUNGAPAL,22152903803,,
GOVT PRIMARY SCHOOL NALPAWAND SUNDIPARA,,NALPAWAND ,22152903901,,
GOVT PRIMARY SCHOOL PUJARIPARA NALPAWAND,,NALPAWAND ,22152904001,,
GOVT. PRIMARY SCHOOL PATELPARA NALPAWAND,,PARAIGUDA,22152904101,,
GOVT. PS PARAIGUDA,,PARAIGUDA,22152904102,,
GOVT MS AND HIGHER SECONDARY SCHOOL NALPAWAND,,PARAIGUDA,22152904103,,
GOVT HIGHER SECONDARY SCHOOL NALPAWAND,,PARAIGUDA,22152904104,,
GOVT. PRIMARY SCHOOL PITHAPUR,,PITHAPUR,22152904201,,
GOVT. PS AWAS PITHAPUR,,PITHAPUR,22152904202,,
GOVT. UPS PITHAPUR,,PITHAPUR,22152904203,,
GOVT. PRIMARY SCHOOL ULNAR,,ULNAR,22152904301,,
GOVT. MS ULNAR,,ULNAR,22152904302,,
GOVT.HS ULNAR,,ULNAR,22152904303,,
GOVT. PRIMARY SCHOOL MAJHIPARA ULNAR,, ULNAR,22152904401,,
GOVT. PRIMARY SCHOOL TARAGUDA,,TARAGUDA,22152904501,,
GOVT. PRIMARY SCHOOL BEDA UMAR GAON,,BEDAUMARGAO,22152904601,,
GOVT. NAVEEN PRIMARY SCHOOL PATELPARA,,BEDAUMARGAO,22152904602,,
GOVT. MS BEDAUMARGAON,,BEDAUMARGAO,22152904603,,
GOVT. PRIMARY SCHOOL BORPADAR,,BORPADAR,22152904701,,
GOVT. MS BORPADAR HIGH SCHOOL BORPADAR,,BORPADAR,22152904703,,
GOVT. PS BORIPADAR,,BORPADAR,22152904704,,
GOVT.  HIGHER SECONDARY  SCHOOL BORPADAR,,BORPADAR,22152904705,,
GOVT. PRIMARY SCHOOL SAHUKARPARA,,BORPADAR,22152904801,,
GOVT. PS KACHNAR,,KACHNAR,22152904902,,
GOVT. UPS KACHNAR,,KACHNAR,22152904903,,
GOVT. PRIMARY SCHOOL BAYAGUDA,,BAYAGUDA,22152905001,,
GOVT. PRIMARY SCHOOL BHIRLINGA,,BHIRLINGA,22152905101,,
GOVT. PRIMARY SCHOOL CHOLNAR,,CHOLNAR,22152905201,,
GOVT. PRIMARY SCHOOL NAVEEN CHOLNAR,,CHOLNAR,22152905202,,
GOVT. UPS NAVEEN CHOLNAR,,CHOLNAR,22152905203,,
GOVT. UPS CHOLNAR,,CHOLNAR,22152905204,,
GOVT. PRIMARY SCHOOL BOYS KARITGAON,,KARITGAON,22152905401,,
GOVT. MS KARITGAON,,KARITGAON,22152905405,,
GOVT. HIGHER SECONDARY SCHOOL KARITGAON,,KARITGAON,22152905406,,
GOVT. PRIMARY SCHOOL JUNAWANI,,JUNAWANI,22152905501,,
GOVT. PRIMARY SCHOOL GUMDEL,,GUMDEL,22152905602,,
GOVT. PS MARETHA,,MARETHA,22152905701,,
GOVT. M.S. MARETHA,,MARETHA,22152905702,,
GOVT. PRIMARY SCHOOL CHHOTEJIRAKHAL,,CHOTE JIRAKHAL,22152905801,,
GOVT. PRIMARY SCHOOL FARSARA,,FARSIGAON,22152905901,,
GOVT. MS FARSARA,,FARSIGAON,22152905902,,
GOVT. PRIMARY SCHOOL SANWRA,,SANWRA,22152906001,,
GOVT. AJKV MS SANWRA,,SANWRA,22152906002,,
GOVT. JANPAD PRIMARY SCHOOL AMADULA,,AMADULLA,22152906101,,
GOVT.MS TONGKONGERA HIGH SCHOOL TONGKONGERA,,TOGKOGERA,22152906202,,
GOVT. HIGH SCHOOL TONGKONGERA,,TOGKOGERA,22152906203,,
GOVT. PRIMARY SCHOOL THONGKONGERA,,TOGKOGERA,22152906301,,
GOVT.  PRIMARY SCHOOL PUJARIPARA THONGKONERA,,TOGKOGERA,22152906302,,
GOVT. PRIMARY SCHOOL CHIURGAON,,CHIURGAON,22152906402,,
GOVT. MS CHIURGAON,,CHIURGAON,22152906405,,
GOVT. PRIMARY SCHOOL BAGRAY,,BAGROY,22152906601,,
GOVT. UPS KOUDAWAND,,SIVANAGUDA,22152906701,,
GOVT. UPS SHIVNAGUDA,,SIVANAGUDA,22152906703,,
GOVT. PRIMARY SCHOOL BHALUGUDA,,BHALUGUDA,22152906901,,
GOVT. UPS. FARSIGAON AND HIGH SCHOOL FARSIGAON,,BHALUGUDA,22152906902,,
GOVT. HIGH SCHOOL FARSIGAON,,BHALUGUDA,22152906903,,
GOVT. PRIMARY SCHOOL SANDHKARMARI,,SANDHKARMARI,22152907001,,
GOVT. MS SANDHKARMARI AND HIGH SCHOOL SANDHKARMARI,,SANDHKARMARI,22152907002,,
GOVT.  HIGH SCHOOL SANDHKARMARI,,SANDHKARMARI,22152907003,,
GOVT. PS POTIWAND,,RAJNAGAR,22152907201,,
GOVT. MS POTIYAWAND,,RAJNAGAR,22152907202,,
GOVT MIDDLE SCHOOL KHEMESHWARI PARA,,RAJNAGAR,22152907203,,
GOVT. PRIMARY SCHOOL SANDEVDA,,SANDEVDA,22152907301,,
GOVT. UPS SANDEVDA,,SANDEVDA,22152907302,,
GOVT.  PRIMARY SCHOOL TUHTI DEVDA,,TUHTIDEVDA,22152907401,,
GOVT. UPS BIJAGUDA CHOTEDEWDA(SSA),,SANDHKARMARI,22152907507,,
GOVT. PS KHALBHATA,,SANDHKARMARI,22152907510,,
GOVT. PRIMARY SCHOOL BADEDEVDA,,BADE DEVDA,22152907901,,
GOVT. PRIMARY SCHOOL TALPARA BADE DEVDA,,BADE DEVDA,22152907902,,
GOVT MS BADE DEVADA AND HS BADE DEVADA,,BADE DEVDA,22152907903,,
GOVT HIGH BADE DEVADA,,BADE DEVDA,22152907904,,
GOVT PRIMARY SCHOOL NARAWAND,,NARAWAND,22152908201,,
GOVT. M.S NARAWAND,,NARAWAND,22152908202,,
GOVT UPS TALSUNDIPARA NALPAWAND,,NARAWAND,22152908203,,
GOVT. PS.PRIMARY SCHOOL SEMARGUDA,,SEMARGUDA,22152908301,,
GOVT. PRIMARY SCHOOL MANGNAR,,MANGNAR,22152908401,,
GOVT. MS MANGNAR AND HIGH SCHOOL MANGNAR,,MANGNAR,22152908402,,
GOVT PS GYANJYOTI KANDRAGUDA,,MANGNAR,22152908403,,
